"","DPCT","RPCT","MARGIN"
"101",42.1990305673189,42.9541717186358,-0.755141151316863
"102",42.0522603462785,42.7173266024763,-0.665066256197768
"103",42.0553024377786,42.7035215196656,-0.648219081887028
"104",41.963467836464,42.8738904567329,-0.910422620268946
"105",41.8746730424852,42.7924026865459,-0.91772964406065
"106",41.887281014004,42.844866105423,-0.95758509141897
"107",41.8870187479291,42.798190229059,-0.911171481129848
"108",41.9868562293499,43.1474558165888,-1.16059958723895
"109",41.9436776198063,42.9440268128595,-1.00034919305317
"110",42.1444163889274,43.4174445143479,-1.27302812542054
"111",42.4395109691423,43.6256384049746,-1.18612743583235
"112",42.290361469707,43.2039746244744,-0.913613154767432
"113",42.1761238876155,43.1693174088994,-0.993193521283949
"114",42.1411660858781,43.1441122681053,-1.00294618222713
"115",41.9884340008115,43.2430676105851,-1.25463360977361
